plant_id,genus,species,gbif_key,synonyms,family_id
2980,Cinnamomum,burmanni,3033985,,25
2981,Cleistanthus,gracilis,3081601,,181
2982,Cryptocarya,amygdalina,4178658,,25
2983,Desmos,chinensis,3155130,,15
2984,Dioscorea,alata,2754476,,46
2985,Ekebergia,benguelensis,3851322,,255
2986,Ornithogalum,thyrsoides,2773545,Eliokarmos thyrsoides,64
2987,Engelhardia,roxburghiana,8413198,,210
2988,Erythroxylum,coca,2873939,Erythoxylum coca,165
2989,Eucalyptus,andrewsii,3176222,Eucalyptus campanulata,235
2990,Euphorbia,tithymaloides,3069168,,166
2991,Fissistigma,polyanthoides,3157389,,15
2992,Fragaria,moschata,8350369,,204
2993,Fragaria,ananassa,3029912,Fragaria x ananassa,204
2994,Gaultheria,borneensis,4172522,,355
2995,Oreoseris,gossypina,9774024,Gerbera saxatilis,423
2996,Globularia,alypum,7703240,,408
2997,Globularia,vulgaris,7265191,,408
2998,Glycyrrhiza,foetida,2965764,,193
2999,Goniothalamus,amuyon,3154609,,15
3000,Goniothalamus,tenuifolius,3154573,,15
3001,Grazielia,gaudichaudiana,9526298,,423
3002,Gymnacranthera,farquhariana,3742970,Gymnacranthera paniculata,19
3003,Gymnophyton,isatidicarpum,3125341,,439
3004,Gynerium,sagittatum,5289743,,102
3005,Halimium,umbellatum,3595820,Halimium verticillatum,262
3006,Haplopappus,foliosus,3100485,,423
3007,Harpagophytum,procumbens,3585335,,406
3008,Harpagophytum,zeyheri,3585330,,406
3009,Helianthus,tuberosus,3119175,,423
3010,Hoya,bandaensis,3575306,,376
3011,Hoya,bella,3575282,,376
3012,Hoya,cinnamomifolia,7312026,,376
3013,Eriostemma,coronaria,3577063,Hoya coronaria,376
3014,Hoya,diversifolia,7312003,Hoya crassipes,376
3015,Hoya,fraterna,3574352,,376
3016,Hoya,imperialis,3574085,,376
3017,Hoya,lacunosa,3573874,,376
3018,Hoya,latifolia,7311924,,376
3019,Hoya,longifolia,7918450,,376
3020,Hoya,macrophylla,3573497,,376
3021,Hoya,multiflora,3573230,,376
3022,Hoya,obovata,3573084,,376
3023,Aeschynanthus,fulgens,8762173,Hoya pseudolanceolata,395
3024,Hoya,shepherdii,8091270,,376
3025,Hoya,tsangii,3571808,,376
3026,Illicium,simonsii,3592351,Illicium fargesii,6
3027,Illicium,merrillianum,3592268,,6
3028,Indigofera,carlesii,2971610,,193
3029,Inula,grandis,8290460,,423
3030,Ipomoea,leptophylla,2928569,,385
3031,Jatropha,curcas,3072953,,166
3032,Kaempferia,galanga,5301451,,93
3033,Kalanchoe,deficiens,7334370,,132
3034,Kalanchoe,integra,2985939,,132
3035,Kalanchoe,lanceolata,7334272,,132
3036,Lagotis,yunnanensis,8213969,,408
3037,Coreopsis,stillmanii,3133933,Leptosyne stillmanii,423
3038,Leucophyllum,ambiguum,3737832,,411
3039,Lilium,candidum,2753090,,57
3040,Lychnophora,ericoides,5399387,,423
3041,Lychnophora,pinaster,5399362,,423
3042,Lycium,chinense,2928809,,388
3043,Marsypopetalum,crassum,5836276,,15
3044,Marsypopetalum,modestum,6308375,,15
3045,Mitracarpus,hirtus,2912993,Mitracarpus scaber,381
3046,Morella,rubra,3745136,,211
3047,Broussonetia,papyrifera,5361944,Morus australis,202
3048,Morus,indica,5569978,Morus bombycis,202
3049,Myroxylon,balsamum,5357190,Myroxylon pereirae,193
3050,Niedenzuella,multiglandulosa,3986104,,176
3051,Mespilodaphne,quixos,11020082,Ocotea quixos,25
3052,Ozothamnus,diosmifolius,3111921,,423
3053,Parthenium,argentatum,3086811,,423
3054,Persicaria,stagnina,4032725,,333
3055,Petunia,axillaris,2928863,,388
3056,Picrorhiza,kurroa,3727300,Picrorhiza kurooa,408
3057,Picrorhiza,scrophulariiflora,3727270,,408
3058,Piper,sarmentosum,4191172,,13
3059,Platycodon,grandiflorus,3164340,,426
3060,Plinia,cauliflora,5415571,,235
3061,Plumbago,zeylanica,3082282,,332
3062,Populus,alba,3040233,,187
3063,Populus,balsamifera,3040184,,187
3064,Populus,deltoides,3040232,,187
3065,Populus,nigra,3040227,,187
3066,Populus,trichocarpa,6362904,,187
3067,Pseudostellaria,heterophylla,3815617,,313
3068,Rheum,coreanum,4038067,,333
3069,Rheum,maximowiczii,4928641,,333
3070,Rheum,officinale,2888865,,333
3071,Rheum,palmatum,2888864,,333
3072,Rheum,tanguticum,7291541,,333
3073,Rhododendron,dauricum,7327670,,355
3074,Ribes,rubrum,2986097,,135
3075,Rubus,chingii,2999165,,204
3076,Rubus,coreanus,2991493,,204
3077,Sauromatum,giganteum,6310097,,32
3078,Schnella,guianensis,4929144,,193
3079,Scrophularia,ningpoensis,3736706,Scrophalaria ningpoensis,411
3080,Scrophularia,buergeriana,3738793,,411
3081,Scrophularia,nodosa,3170886,,411
3082,Sphagneticola,trilobata,3116842,,423
3083,Spiraea,salicifolia,3026454,,204
3084,Spiraea,thunbergii,3026402,,204
3085,Styrax,tonkinensis,5371676,,367
3086,Suckleya,suckleyana,3083649,,306
3087,Syringa,persica,5415036,Syringa afghanica,402
3088,Syzygium,alternifolium,3184577,,235
3089,Tarenna,attenuata,2896248,,381
3090,Wedelia,triloba,5386554,,423
3091,Artemisia,chamaemelifolia,3121409,,423
3092,Artemisia,gmelinii,3121593,,423
3093,Citrus,grandis,8118600,,257
3094,Clausena,kanpurensis,3836818,Clausena pentaphylla,257
3095,Coriaria,nepalensis,3701777,,217
3096,Nolina,microcarpa,2777014,,64
3097,Pimpinella,nudicaulis,5539035,,439
3098,Rhodiola,chrysanthemifolia,7334429,,132
3099,Rhodiola,crenulata,4200529,,132
3100,Rhodiola,chrysanthemifolia,4200617,Rhodiola sacra,132
3101,Aquilaria,sinensis,5523984,,270
3102,Agathosma,serpyllacea,10909778,,257
3103,Begonia,nantoensis,4157454,,216
3104,Cleistanthus,schlechteri,3081627,,181
3105,Crotalaria,sessiliflora,2942762,,193
3106,Garcinia,celebica,8200518,,160
3107,Garcinia,hombroniana,3714315,,160
3108,Garcinia,indica,3189566,,160
3109,Garcinia,purpurea,7718761,,160
3110,Gutierrezia,grandis,5385054,,423
3111,Licuala,spinosa,2736405,,79
3112,Lythrum,salicaria,3188736,,233
3113,Isodon,lophanthoides,5608949,Plectranthus striatus,396
3114,Salvia,flava,3902420,,396
3115,Saussurea,elegans,5404419,,423
3116,Setaria,italica,5289698,,102
3117,Bulbine,abyssinica,5304898,,65
3118,Kniphofia,foliosa,5305083,,65
3119,Neobalanocarpus,heimii,4096510,Balanocarpus heimii,264
3120,Dendrobium,bicameratum,5316242,,75
3121,Hypericum,sampsonii,3711910,,170
3122,Morinda,lucida,5339834,,381
3123,Acacia,simplex,2980030,Acacia simplicifolia,193
3124,Aconitum,sachalinense,3921189,Aconitum sachalinense subsp. yezoense,118
3125,Adina,trichotoma,2909139,,381
3126,Astragalus,glycyphyllos,5346998,,193
3127,Athrixia,elata,3087100,,423
3128,Berberis,beaniana,3981797,,112
3129,Bowdichia,virgilioides,2975476,,193
3130,Cassinia,subtropica,5390388,,423
3131,Centaurea,cheiranthifolia,3089540,,423
3132,Centaurea,zuccariniana,3128329,,423
3133,Cladanthus,arabicus,3110771,,423
3134,Colchicum,arenarium,2739933,,55
3135,Cratoxylum,formosum,3712038,Cratoxylum pruniflorum,170
3136,Daphnandra,johnsonii,3782631,,21
3137,Dianella,revoluta,5305191,,65
3138,Elaeocarpus,serratus,7880979,,150
3139,Protea,lepidocarpodendron,5637294,Erodendrum neriifolium,121
3140,Firmiana,simplex,3152111,,265
3141,Goniothalamus,macrophyllus,3154616,,15
3142,Prioria,pinnata,3970267,Hardwickia pinnata,193
3143,Hippeastrum,aulicum,2854386,,63
3144,Jacobaea,erucifolia,5695605,Jacobaea argunensis,423
3145,Kokoona,ochracea,3793259,,144
3146,Pseudoconyza,viscosa,3086704,Laggera aurita,423
3147,Lamprolobium,fruticosum,2959524,,193
3148,Loropetalum,chinense,7329104,,137
3149,Mikania,grazielae,5398906,,423
3150,Myodocarpus,gracilis,3036812,,443
3151,Nauclea,parva,5339146,,381
3152,Papaver,alpinum,7941107,Papaver suaveolens,117
3153,Pelargonium,hortorum,2891604,Pelargonium x hortorum,229
3154,Machilus,obovatifolia,4178305,Persea obovatifolia,25
3155,Piper,callosum,7305318,,13
3156,Polyachyrus,sphaerocephalus,3099158,,423
3157,Poterium,sanguisorba,5364245,,204
3158,Psychotria,granadensis,7827981,,381
3159,Rubus,pungens,8284226,,204
3160,Salvia,barrelieri,7498903,Salvia dichroa,396
3161,Sideritis,lanata,2926686,,396
3162,Tamarix,gallica,8380575,,341
3163,Neolitsea,sericea,7304405,Tetradenia glauca,25
3164,Tinospora,hainanensis,3830619,,116
3165,Titanotrichum,oldhamii,5830514,,395
3166,Uvaria,microcarpa,3154343,,15
3167,Veronica,anagallis,7768728,,408
3168,Vigna,luteola,2982573,,193
3169,Viola,hondoensis,5664188,,189
3170,Waitzia,acuminata,5396208,,423
3171,Wrightia,tinctoria,5536686,,376
3172,Pseudopodospermum,undulatum,10826335,Scorzonera undulata,423
3173,Terminalia,arjuna,3699548,,231
3174,Hugonia,castaneifolia,5657988,,174
3175,Pistacia,atlantica,3190581,,251
3176,Codonopsis,pilosula,5412957,,426
3177,Commiphora,myrrha,3994082,,253
3178,Apios,americana,2966796,,193
3179,Cistanche,salsa,7332223,,403
3180,Cotoneaster,simonsii,3026107,,204
3181,Echinospartum,horridum,2959222,,193
3182,Eriosema,tuberosum,5348970,,193
3183,Garcinia,oblongifolia,3713469,,160
3184,Garuga,pinnata,3993458,,253
3185,Genista,corsica,5347832,,193
3186,Genista,morisii,5347789,,193
3187,Linostoma,pauciflorum,5523879,,270
3188,Ormosia,excelsa,5355430,,193
3189,Ormosia,monosperma,5355529,,193
3190,Piper,wightii,4187202,,13
3191,Trifolium,resupinatum,5359175,,193
3192,Zanthoxylum,decaryi,3831812,,257
3193,Acer,pictum,3767805,Acer pictum subsp. okamotoanum,258
3194,Achyrocline,bogotensis,3139539,,423
3195,Aconitum,lucidusculum,3923362,,118
3196,Actinidia,chinensis,3189694,,349
3197,Actinidia,polygama,3189692,,349
3198,Actinidia,valvata,7270720,,349
3199,Agathosma,thymifolia,3832581,,257
3200,Alangium,ridleyi,3701917,,342
3201,Alchemilla,alpina,3027648,,204
3202,Alchemilla,faeroensis,3027563,,204
3203,Alchemilla,monticola,3028763,,204
3204,Alchemilla,vulgaris,7890713,,204
3205,Alchemilla,xanthochlora,3028198,,204
3206,Alstonia,yunnanensis,5535552,,376
3207,Arnebia,euchroma,7295249,,382
3208,Magnolia,elegans,3153875,Aromadendron elegans,20
3209,Artemisia,umbelliformis,8981321,,423
3210,Hymenostephium,cordatum,3100271,Aspilia hispida,423
3211,Buddleja,scordioides,3173343,,411
3212,Callicarpa,pentandra,5609366,,396
3213,Campsis,radicans,3172549,,391
3214,Careya,arborea,3083448,,357
3215,Casimiroa,tetrameria,3190133,,257
3216,Chamaemelum,fuscatum,5391595,,423
3217,Chamaenerion,angustifolium,6428353,,236
3218,Chamaenerion,angustifolium,7322650,Chamerion angustifolium,236
3219,Clutia,lanceolata,7584556,Clutia richardiana,180
3220,Colchicum,speciosum,2739794,,55
3221,Condea,verticillata,7942529,,396
3222,Purshia,mexicana,7428353,Cowania mexicana,204
3223,Crepidiastrum,chelidoniifolium,3145167,,423
3224,Cunila,lythrifolia,5610949,,396
3225,Cydonia,oblonga,5362215,,204
3226,Cynanchum,auriculatum,7312698,,376
3227,Dalea,purpurea,5353342,,193
3228,Dalea,versicolor,5353440,,193
3229,Dasymaschalon,dasymaschalum,6027815,Dasymaschalon blumei,15
3230,Dipodium,squamatum,5314579,Dipodium punctatum,75
3231,Dipterocarpus,hispidus,7534958,,264
3232,Dolichandra,unguis-cati,5830619,,391
3233,Dracocephalum,kotschyi,3902590,,396
3234,Drimia,sanguinea,2776687,,64
3235,Enkianthus,cernuus,4169875,,355
3236,Eucalyptus,occidentalis,3177146,,235
3237,Eucalyptus,robusta,3176743,,235
3238,Euphorbia,franckiana,3064599,,166
3239,Staphylea,japonica,9464189,Euscaphis japonica,244
3240,Zanthoxylum,rubescens,7269200,Fagara rubescens,257
3241,Fagus,crenata,2882300,,209
3242,Fritillaria,thunbergii,5300784,,57
3243,Gentiana,dahurica,7269903,,379
3244,Geranium,nepalense,2890266,,229
3245,Geum,japonicum,7860935,,204
3246,Geum,macrophyllum,5369784,,204
3247,Glechoma,grandis,7308005,,396
3248,Glechoma,longituba,3892635,,396
3249,Glycine,falcata,5359654,,193
3250,Grindelia,ciliata,3146211,Haplopappus ciliatus,423
3251,Hedyotis,lawsoniae,2912250,,381
3252,Hedysarum,denticulatum,2960796,,193
3253,Helichrysum,nitens,3131612,,423
3254,Heliomeris,multiflora,3099317,,423
3255,Hertia,intermedia,3098879,,423
3256,Hyptis,capitata,2926815,,396
3257,Ilex,pubescens,5534202,,416
3258,Isodon,adenanthus,5610159,,396
3259,Isodon,adenolomus,5610154,,396
3260,Isodon,eriocalyx,5609031,,396
3261,Isodon,henryi,5609007,,396
3262,Isodon,phyllostachys,5608888,,396
3263,Isodon,sculponeatus,5830069,,396
3264,Isodon,serra,5608848,,396
3265,Kippistia,suaedifolia,5389440,,423
3266,Lagerstroemia,speciosa,3188724,,233
3267,Lepechinia,caulescens,3888938,,396
3268,Paysonia,auriculata,3044407,Lesquerella auriculata,273
3269,Moquilea,cariae,10779805,Licania cariae,159
3270,Ligularia,dentata,5395475,,423
3271,Vickifunkia,songarica,11146015,Ligularia songarica,423
3272,Monochaetum,vulcanicum,6634590,,234
3273,Morina,longifolia,8376167,,438
3274,Musanga,cecropioides,5643189,,206
3275,Nepeta,eriostachya,7309264,,396
3276,Onopordum,anatolicum,3094929,,423
3277,Patrinia,scabiosifolia,7820439,,438
3278,Pelargonium,reniforme,7268592,,229
3279,Perilla,frutescens,5708990,Perilla frutescens (L.) Britton var.japonica Hara,396
3280,Phlomoides,umbrosa,3884849,Phlomis umbrosa,396
3281,Photinia,glabra,5363818,,204
3282,Photinia,serratifolia,5364029,,204
3283,Picradeniopsis,pringlei,9423124,,423
3284,Planchonella,duclitan,5334160,,364
3285,Plantago,cornuti,4156286,,408
3286,Coleus,sylvestris,10903824,Plectranthus sylvestris,396
3287,Polygala,amarella,7293605,,195
3288,Polylepis,besseri,5370588,,204
3289,Polylepis,incana,5370633,,204
3290,Prunella,vulgaris,5341297,,396
3291,Prunus,cerasoides,3021409,,204
3292,Prunus,serrula,3023582,,204
3293,Prunus,jamasakura,3020620,Prunus serrulata f. spontanea,204
3294,Prunus,zippeliana,3023356,,204
3295,Psiloxylon,mauritianum,3180876,,235
3296,Psittacanthus,cucullaris,4004864,,294
3297,Pyrola,japonica,4936689,,355
3298,Galium,atherodes,2913583,Relbunium atherodes,381
3299,Rhododendron,brachycarpum,7135308,,355
3300,Rosa,davidii,3005637,,204
3301,Rosa,davurica,3007090,,204
3302,Rosa,laevigata,3002751,,204
3303,Rosa,taiwanensis,3010557,,204
3304,Rubus,alceifolius,2997267,Rubus alceaefolius,204
3305,Rubus,parvifolius,2991373,,204
3306,Rubus,ulmifolius,2996929,,204
3307,Salix,japonica,5581587,,187
3308,Salvia,carduacea,2927010,,396
3309,Salvia,dianthera,8457739,,396
3310,Salvia,hierosolymitana,6412055,,396
3311,Salvia,miltiorrhiza,7308369,,396
3312,Salvia,palaestina,3893308,,396
3313,Salvia,paramiltiorrhiza,7308016,,396
3314,Salvia,trijuga,3885070,,396
3315,Salvia,virgata,2927041,,396
3316,Scutellaria,albida,7428462,,396
3317,Elekmania,fuertesii,3097135,Senecio fuertesii,423
3318,Senecio,nemorensis,3107839,,423
3319,Sideritis,cystosiphon,3891662,,396
3320,Stachys,affinis,7147370,Stachys tuberifera,396
3321,Swertia,angustifolia,5596405,,379
3322,Symplocos,lancifolia,7318867,,368
3323,Symplocos,paniculata,7157705,,368
3324,Syzygium,nervosum,3184115,,235
3325,Tephrosia,egregia,5342231,,193
3326,Terminalia,glabrescens,3699114,,231
3327,Ternstroemia,gymnanthera,3591610,,360
3328,Tiarella,polyphylla,5567780,,142
3329,Tiliacora,triandra,3831076,,116
3330,Trema,micranthum,2984501,Trema micrantha,199
3331,Trema,orientale,2984508,,199
3332,Trifolium,hybridum,6109535,Trifolium hybrid,193
3333,Tulipa,sylvestris,5299536,,57
3334,Vincetoxicum,hirsutum,8315348,Tylophora atrofolliculata,376
3335,Ugni,molinae,3185043,,235
3336,Uncaria,gambir,5338190,Uncaria gambier,381
3337,Ursinia,alpina,3089036,,423
3338,Vatica,harmandiana,5668983,Vatica cinerea,264
3339,Verbesina,virgata,3148017,,423
3340,Vismia,guianensis,7330275,,170
3341,Vitex,altissima,7409354,,396
3342,Vitex,negundo,7226096,Vitex negundo var. cannabifolia,396
3343,Vitex,peduncularis,8188339,,396
3344,Vochysia,ferruginea,7378543,,238
3345,Pseudoclausena,chrysogyne,7271450,Walsura chrysogyne,255
3346,Artemisia,fragrans,8372298,,423
3347,Artemisia,sieberi,3121020,,423
3348,Turraea,floribunda,3849883,,255
3349,Achillea,falcata,3120254,,423
3350,Alstonia,costata,8222559,Alstonia vitiensis,376
3351,Artemisia,deserti,3121641,,423
3352,Artemisia,rutifolia,3121238,,423
3353,Artemisia,sylvatica,3120887,,423
3354,Cyperus,haspan,2715828,,95
3355,Goniothalamus,thwaitesii,3154520,,15
3356,Onopordum,acanthium,3094900,,423
3357,Schefferomitra,subaequalis,3154987,,15
3358,Arundina,graminifolia,7693200,Arundina chinensis,75
3359,Arundo,donax,2703041,,102
3360,Brassica,campestris,8426995,,273
3361,Casuarina,equisetifolia,2891930,,208
3362,Coix,lacryma-jobi,4116219,Coix lacryma- jobi var. ma - yuen,102
3363,Crinum,asiaticum,2853796,,63
3364,Crinum,asiaticum,2853849,Crinum asiaticum var. sinicum,63
3365,Dictamnus,dasycarpus,7268881,,257
3366,Dioscorea,polystachya,2754732,Dioscorea batatas,46
3367,Hyphaene,thebaica,7931200,,79
3368,Lindera,obtusiloba,7304491,,25
3369,Prunus,mume,3021046,,204
3370,Rosa,chinensis,3005039,,204
3371,Saccharum,sinense,2703929,Saccharum sinensis,102
3372,Trichosanthes,kirilowii,3624240,,219
3373,Achillea,ochroleuca,3120038,,423
3374,Alnus,sieboldiana,2876524,,207
3375,Ambrosia,monogyra,3110726,,423
3376,Bignonia,capreolata,3172516,Aristolochia durior,391
3377,Baccharis,bigelovii,3129235,,423
3378,Baccharis,oxyodonta,3129941,Baccharis oxydonta,423
3379,Xerochrysum,viscosum,3102863,Bracteantha viscosa,423
3380,Bretschneidera,sinensis,4030419,,271
3381,Bulbophyllum,odoratissimum,2845882,,75
3382,Chromolaena,chaseae,3087693,Chromolaena chasleae,423
3383,Cordyline,cannifolia,2766238,,64
3384,Cyperus,pilosus,2715089,,95
3385,Dalbergia,parviflora,8126191,,193
3386,Eremophila,alternifolia,8293192,,411
3387,Eremophila,macmillaniana,8327311,,411
3388,Eucomis,autumnalis,2775117,,64
3389,Flourensia,riparia,3094583,,423
3390,Grazielia,serrata,3142588,,423
3391,Helichrysum,platypterum,3131511,,423
3392,Helichrysum,tenuifolium,3131906,,423
3393,Iris,bungei,5298742,,72
3394,Lebeckia,plukenetiana,2956821,,193
3395,Lindheimera,texana,3096990,,423
3396,Lychnophora,diamantinana,5399404,,423
3397,Lychnophora,pohlii,5399409,,423
3398,Lychnophora,staavioides,5399413,,423
3399,Melaleuca,cuticularis,5415958,,235
3400,Muntingia,calabura,3152036,,266
3401,Vepris,gabonensis,3834524,Oricia gabonensis,257
3402,Ozothamnus,stirlingii,3111949,,423
3403,Paspalum,dilatatum,2705565,,102
3404,Physocarpus,intermedius,2988352,,204
3405,Platanus,orientalis,3152816,Platanus vulgaris,120
3406,Plumbago,indica,3082286,,332
3407,Persicaria,lapathifolia,7291486,Polygonum nodosum,333
3408,Populus,cathayana,7266641,,187
3409,Populus,suaveolens,7938240,Populus koreana,187
3410,Populus,suaveolens,7995859,Populus maximowiczii,187
3411,Populus,simonii,3040231,,187
3412,Populus,suaveolens,7874619,,187
3413,Populus,szechuanica,7266574,,187
3414,Populus,tristis,8254474,,187
3415,Populus,yunnanensis,7266406,,187
3416,Primulina,dryas,7597412,,395
3417,Saraca,asoca,7458904,,193
3418,Coronilla,securidaca,5349991,Securigera securidaca,193
3419,Siparuna,macrotepala,3782954,,27
3420,Strychnos,tomentosa,5645229,,380
3421,Tilia,platyphyllos,3152048,,265
3422,Vachellia,pennatula,6362443,,193
3423,Crystallopollen,bainesii,12204192,Vernonia wildii,423
3424,Acacia,crassicarpa,2979506,,193
3425,Achillea,pannonica,3120129,,423
3426,Aconitum,turczaninowii,3930943,,118
3427,Calamagrostis,epigejos,6431455,Agrostis epigeios,102
3428,Amaranthus,tricolor,5384397,,306
3429,Anthocercis,genistoides,3803287,,388
3430,Aphanamixis,polystachya,5597304,,255
3431,Asphodeline,lutea,2777134,,65
3432,Athanasia,linifolia,7951824,,423
3433,Atherosperma,moschatum,8189107,,21
3434,Bauhinia,racemosa,2953160,,193
3435,Beta,vulgaris,8971274,,306
3436,Biancaea,sappan,2958871,,193
3437,Brunfelsia,grandiflora,2932917,,388
3438,Callicarpa,bodinieri,7309012,,396
3439,Cedrela,odorata,3190511,,255
3440,Clematis,tangutica,3033535,,118
3441,Clerodendrum,glandulosum,8137825,Clerodendrum colebrookianum,396
3442,Clerodendrum,glandulosum,3893045,,396
3443,Clerodendrum,splendens,7999246,,396
3444,Coffea,benghalensis,3848941,Coffea bengalensis,381
3445,Commelina,undulata,2763969,,81
3446,Convolvulus,prostratus,8339877,Convolvulus microphyllus,385
3447,Corydalis,flabellata,5531792,,117
3448,Crocus,asturicus,2747446,,72
3449,Cymbopogon,citratus,2705275,,102
3450,Daphne,pedunculata,5524273,,270
3451,Dichapetalum,madagascariense,7309902,,163
3452,Diospyros,crassiflora,4070878,,354
3453,Entada,abyssinica,2976190,,193
3454,Epimedium,versicolor,8197209,,112
3455,Eranthis,cilicica,3925417,,118
3456,Erica,carnea,5682465,,355
3457,Eucalyptus,risdoni,3176257,,235
3458,Acanthostyles,buniifolius,3142611,Eupatorium buniifolium,423
3459,Euphorbia,corollata,3068091,,166
3460,Euphorbia,indica,3063803,,166
3461,Euphorbia,lanata,8331056,,166
3462,Euphorbia,macroclada,3067527,,166
3463,Euphorbia,myrsinites,3064669,,166
3464,Euphorbia,pulcherrima,3066465,,166
3465,Filipendula,ulmaria,2987999,,204
3466,Fordia,fruticosa,5350418,,193
3467,Gmelina,arborea,8247889,,396
3468,Gmelina,vitiensis,5607566,,396
3469,Odyendyea,klaineana,7609834,Hannoa undulata,260
3470,Helenium,uniflorum,10769718,Helenium alternifolium,423
3471,Holcus,lanatus,2706164,,102
3472,Holoptelea,integrifolia,4160169,,205
3473,Hymenidium,lindleyanum,3633702,,439
3474,Hypericum,erectum,7330122,,170
